process_name,lifecycle_stage,category_path,"Abiotic depletion (elem., econ. reserve)","Abiotic depletion (elem., reserve base)",Acidification (fate not incl.),Eutrophication (incl. fate),Freshwater aquatic ecotox. 100a,Freshwater aquatic ecotox. 20a,Freshwater aquatic ecotox. 500a,Freshwater sediment ecotox. 100a,Freshwater sediment ecotox. 20a,Freshwater sediment ecotox. 500a,Freshwater sediment ecotox. infinite,"Fw. aq. ecot.  (PAH, Xylene & NMVOC av.)",Global warming 100a (incl. NMVOC av.),Global warming 20a,Global warming 500a,"Human tox. (incl. PAH, Xylene & NMVOC av",Human toxicity 100a,Human toxicity 20a,Human toxicity 500a,Ionising radiation,Land competition,Lower limit of net global warming,Malodorous air,"Mar. aq. ecotox. (PAH, Xylene & NMVOC av",Marine aquatic ecotox. 100a,Marine aquatic ecotox. 20a,Marine aquatic ecotox. 500a,Marine sediment ecotox. 100a,Marine sediment ecotox. 20a,Marine sediment ecotox. 500a,Marine sediment ecotox. infinite,Ozone layer depletion (incl. NMVOC av.),Ozone layer depletion 10a,Ozone layer depletion 15a,Ozone layer depletion 20a,Ozone layer depletion 25a,Ozone layer depletion 30a,Ozone layer depletion 40a,Ozone layer depletion 5a,"Photochem. oxid. (MIR, very high NOx)",Photochem. oxid. (incl. NMVOC av.),Photochem. oxid. (incl. NOx & NMVOC av.),"Photochemical oxidation (EBIR, low NOx)","Photochemical oxidation (MOIR, high NOx)",Photochemical oxidation (low NOx),"Terr. ecotox. (PAH, Xylene & NMVOC av.)",Terrestrial ecotoxicity 100a,Terrestrial ecotoxicity 20a,Terrestrial ecotoxicity 500a,Upper limit of net global warming
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00888258,0.00368725,0.00063188,0.00057056,0.00067003,0.00132691,0.00119715,0.00137834,0.00141347,0.00069267,1.15474738,1.21212693,0.0,0.06480015,0.0537209,0.05370808,0.05376045,0.0,0.00017147,1.14739185,10253.60957678,9.47195068,0.02368911,0.00391449,0.12720204,0.03066726,0.00805491,0.12933559,5.99927932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.858e-05,0.00048562,0.00048562,9.919e-05,7.926e-05,9.191e-05,0.00027961,1.598e-05,6.95e-06,4.472e-05,1.1481066
"Nylon 66 GF 30 compound (PA 66 GF 30), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.02441159,0.0132929,0.05780299,0.05320974,0.05801639,0.14693421,0.13465244,0.14748307,0.14976741,0.05927769,7.1542288,8.76569347,0.0,0.47320719,0.08558579,0.08553175,0.08566833,0.0,0.0,6.95498683,67.73138839,402.8836022,0.2177662,0.02941227,1.18709058,0.27752745,0.06007386,1.23519565,158.0419668,8e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023034,0.00194435,0.00194435,0.00050826,0.00039938,0.00045833,0.00039483,3.445e-05,7.22e-06,0.0001397,6.96702155
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00079626,0.0002011,7.218e-05,6.311e-05,8.792e-05,0.00015574,0.00013478,0.00019198,0.00029132,0.00012785,0.0990886,0.10495476,0.0,0.00570733,0.00360268,0.00360163,0.00360555,0.0,0.0,0.09837956,936.52449694,1.44682682,0.0031508,0.00063603,0.01608197,0.00385713,0.00123664,0.01590927,0.97741379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45e-06,4.477e-05,4.477e-05,1.132e-05,9.01e-06,1.063e-05,1.562e-05,1.87e-06,7.6e-07,5.66e-06,0.09848151
"Electricity Mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.01874751,0.00346511,0.00072116,0.00052128,0.00097541,0.00132553,0.001002,0.00181055,0.00256372,0.00127876,1.10486792,1.30241279,0.0,0.07765231,0.03045884,0.0303951,0.03055992,0.0,0.0,1.07776014,1588.82193154,348.14880818,0.02204989,0.00394696,0.12000443,0.02334389,0.00586084,0.10699513,118.31217055,5e-08,2e-08,2e-08,2e-08,2e-08,2e-08,2e-08,2e-08,3.978e-05,0.00093343,0.00093343,6.947e-05,5.882e-05,5.887e-05,0.00221956,0.00026579,6.049e-05,0.00097464,1.07867368
"Process steam from natural gas 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,4.07e-05,5.821e-05,3.05e-06,2.96e-06,3.1e-06,3.56e-06,3.32e-06,3.66e-06,3.85e-06,3.21e-06,0.07107171,0.07312323,0.0,0.00028053,0.00025,0.00024994,0.00025017,0.0,2.92e-05,0.07080321,302.1238342,0.0373725,8.126e-05,1.355e-05,0.00043699,0.00011027,2.901e-05,0.00045983,0.01954495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49e-06,3.48e-06,3.48e-06,2.79e-06,2.29e-06,2.27e-06,9.9e-07,3e-07,2.4e-07,5.2e-07,0.07083014
"Process steam from natural gas 90%, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,8.644e-05,0.00010828,3.375e-05,3.105e-05,3.392e-05,7.399e-05,6.687e-05,7.436e-05,7.526e-05,3.451e-05,0.07762202,0.0809886,0.0,0.00073846,0.00062048,0.00062032,0.00062102,0.0,2.532e-05,0.07719252,250.72955836,0.28609215,0.00012168,1.698e-05,0.0006727,0.00015894,3.438e-05,0.00069361,0.10558912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97e-06,7.3e-06,7.3e-06,5e-06,4.21e-06,3.81e-06,1.92e-06,7.4e-07,6.4e-07,1.09e-06,0.07726219
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00078248,0.00027556,9.398e-05,6.544e-05,0.00015566,0.00018947,0.00013453,0.00032049,0.00064176,0.00028326,0.10076872,0.10812479,0.0,0.0132539,0.01107483,0.01107262,0.01107867,0.0,0.0,0.09979792,1821.08157487,6.12104092,0.00530317,0.00099124,0.0279443,0.00576563,0.00153334,0.02669124,2.90762011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64e-06,4.415e-05,4.415e-05,1.245e-05,1.01e-05,1.086e-05,4.654e-05,6.15e-06,2.07e-06,1.817e-05,0.09986799
"Process steam from natural gas 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,8.049e-05,9.963e-05,1.447e-05,1.362e-05,1.456e-05,2.788e-05,2.565e-05,2.807e-05,2.847e-05,1.496e-05,0.08168478,0.09213465,0.0,0.00057876,0.0004416,0.00044151,0.00044187,0.0,1.106e-05,0.08034291,1475.0383152,0.05968965,8.8e-05,1.391e-05,0.00047658,0.00011542,2.841e-05,0.00049157,0.02887683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7e-06,1.169e-05,1.169e-05,1.227e-05,9.76e-06,1.058e-05,1.05e-06,4.7e-07,4.2e-07,6.4e-07,0.08039808
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00449922,0.00172414,0.00083969,0.0007547,0.000901,0.00174446,0.00159075,0.00184714,0.00198969,0.00096279,0.63797065,0.70212477,0.0,0.03298934,0.00844142,0.00841695,0.00848109,0.0,0.0,0.6295211,5775.45308432,182.80949604,0.00802269,0.00138408,0.04325765,0.0083288,0.00216797,0.03708079,61.62403509,1.1e-07,5e-08,5e-08,5e-08,5e-08,5e-08,5e-08,5e-08,3.163e-05,0.00026039,0.00026039,6.14e-05,5.044e-05,5.819e-05,0.00031541,4.243e-05,1.127e-05,0.00014182,0.63065619
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,2e-08,1e-08,0.01631357,0.00152324,0.00102401,0.00084235,0.00124754,0.00211122,0.00180034,0.00249835,0.00267094,0.00132889,0.66571134,0.71119977,0.0,0.0938289,0.07557126,0.07552272,0.0756613,0.0,0.00029773,0.66018587,345.674797,44.78549064,0.01292348,0.00225413,0.07192618,0.01216912,0.0030527,0.05709321,18.19244478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.839e-05,0.00081111,0.00081111,3.385e-05,2.854e-05,3.366e-05,0.00083367,7.799e-05,1.814e-05,0.00026298,0.66135014
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,-0.0,-0.0,0.00179738,0.00130092,0.00013042,9.051e-05,0.00016184,0.00022544,0.0001698,0.00027023,0.00029215,0.00017223,0.57557358,0.61395641,0.0,0.01967272,0.01139685,0.01138035,0.01142189,0.0,0.0038913,0.5709625,69866.28538543,22.25811982,0.00417659,0.00071426,0.02286394,0.00463885,0.00120962,0.02013809,7.96545876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399e-05,0.0001005,0.0001005,2.613e-05,2.166e-05,2.355e-05,0.00013183,1.595e-05,4.77e-06,4.697e-05,0.5713838
"Propene (Propylene), production mix, at plant, from steam cracking, gaseous",Product-as-a-Service,Materials production > Organic chemicals,0.0,0.0,0.00392146,0.00249053,0.00556256,0.00516816,0.0056936,0.01313372,0.01210354,0.01343324,0.0139028,0.00592777,1.35042566,1.74062552,0.0,0.09133632,0.01999065,0.01995316,0.0200906,0.0,0.0,1.29685816,21825.21545463,74.17133078,0.07590714,0.01480537,0.38844338,0.09537573,0.03093841,0.38001881,37.18901575,4e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.00018731,0.00052624,0.00052624,0.00042234,0.00033311,0.00037833,0.00022661,3.332e-05,1.293e-05,9.937e-05,1.29817432
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1.6e-07,8e-08,0.00086094,0.00053379,0.00024447,0.00022364,0.00025579,0.00052498,0.00048293,0.00054366,0.00056305,0.00026514,0.34258298,0.38769281,0.0,0.01085938,0.00421107,0.0042051,0.00422289,0.0,0.00011485,0.33676297,48817.57621235,56.69250949,0.00178405,0.00029724,0.00968997,0.00192265,0.00047916,0.00850868,18.96108483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.589e-05,6.174e-05,6.174e-05,3.088e-05,2.545e-05,2.719e-05,0.00017026,1.974e-05,5.04e-06,7.086e-05,0.33721055
"Sulphur, consumption mix, at refinery, from crude oil, elemental sulphur",Product-as-a-Service,Materials production > Organic chemicals,0.0,0.0,0.00297212,0.00111502,0.00157115,0.00144173,0.0016869,0.00335541,0.00303491,0.00362507,0.00424005,0.00198756,0.56233909,0.68370175,0.0,0.17497701,0.02660568,0.02657898,0.02668066,0.0,0.0,0.54613684,9788.23437521,46.7057626,0.05786182,0.01186678,0.29329129,0.07203133,0.02436057,0.2837984,24.91148664,3e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.508e-05,0.00031883,0.00031883,0.00017806,0.00013896,0.0001783,0.00031789,3.52e-05,7.86e-06,0.00012962,0.54713457
"Bulk carrier ocean, technology mix, 100.000-200.000 dwt",Raw Materials,Transport services > Water,0.0,0.0,8.356e-05,6.99e-05,9.6e-07,8.8e-07,1.01e-06,2.14e-06,1.94e-06,2.26e-06,2.48e-06,1.15e-06,0.00243871,0.00254987,0.0,0.00014376,8.254e-05,8.252e-05,8.26e-05,0.0,0.0,0.00243138,7.38370677,0.02876222,4.934e-05,1.036e-05,0.00024815,6.241e-05,2.193e-05,0.00023983,0.01772711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-07,4.22e-06,4.22e-06,3.9e-07,3.1e-07,4.1e-07,1e-07,1e-08,0.0,4e-08,0.00244427
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.03245065,0.00394059,0.00069043,0.00051465,0.0008423,0.00116335,0.00088312,0.0014176,0.00164155,0.00093727,1.40037932,1.47888739,0.0,0.1320842,0.01701615,0.01695496,0.01710879,0.0,0.0,1.39029215,1197.4865816,1342.10311027,0.01376787,0.00241634,0.07640533,0.01334684,0.00325317,0.06053179,443.87275374,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.401e-05,0.00159163,0.00159163,4.854e-05,4.505e-05,4.438e-05,0.00228277,0.00027335,6.17e-05,0.00100735,1.39107979
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,6e-08,3e-08,0.00915082,0.00185367,0.00063434,0.00051458,0.00072781,0.00123234,0.00105104,0.00137567,0.00145565,0.00076416,0.65486164,0.69200518,0.0,0.05158301,0.01600515,0.01596051,0.01607261,0.0,7.509e-05,0.65055846,442.71826505,262.84098379,0.00836746,0.00142327,0.04668578,0.00815637,0.00195985,0.03708656,87.973772,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.893e-05,0.00045096,0.00045096,3.802e-05,3.101e-05,3.684e-05,0.00171942,0.00019966,4.398e-05,0.00074048,0.65185778
"Electricity Mix, consumption mix, at consumer, AC, 115-220V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00477487,0.00182977,0.00089114,0.00080093,0.0009562,0.00185133,0.00168821,0.00196031,0.00211159,0.00102178,0.67705705,0.74514168,0.0,0.03501049,0.0089586,0.00893263,0.0090007,0.0,0.0,0.66808981,6129.29638895,194.00964177,0.00851422,0.00146888,0.0459079,0.00883908,0.0023008,0.03935261,65.39954013,1.2e-07,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,6e-08,3.357e-05,0.00027634,0.00027634,6.516e-05,5.353e-05,6.175e-05,0.00033473,4.503e-05,1.196e-05,0.0001505,0.66929445
"Electricity Mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,0.0,0.0,0.00570124,0.00265961,0.00051512,0.00038792,0.00063849,0.0008554,0.00066454,0.00106655,0.0014029,0.00077633,0.81365293,0.91140811,0.0,0.09109278,0.0177151,0.01767058,0.01777934,0.0,0.0,0.80099069,34644.66257998,791.00907707,0.01376067,0.0025146,0.07381195,0.01395764,0.00382397,0.06178008,262.6154972,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.824e-05,0.00033266,0.00033266,9.842e-05,7.955e-05,9.395e-05,0.00047204,6.567e-05,1.739e-05,0.00021311,0.80235595
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.0002341,9.532e-05,3.773e-05,3.196e-05,4.723e-05,7.866e-05,6.647e-05,9.892e-05,0.00014647,6.652e-05,0.09658854,0.09991083,0.0,0.00304389,0.00200445,0.00200344,0.00200745,0.0,0.0,0.09618186,876.67286339,1.45948375,0.00282961,0.00063319,0.0140203,0.00359278,0.0013399,0.01362259,0.93278606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45e-06,1.579e-05,1.579e-05,6.3e-06,5.14e-06,5.47e-06,1.13e-05,1.68e-06,7.5e-07,4.61e-06,0.09621189
"Polyethylene low linear density granulate (PE-LLD), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.00562454,0.00354434,0.00036477,0.00034196,0.00036501,0.00054264,0.00048221,0.00054324,0.00054594,0.00043034,1.91624413,2.66759481,0.0,0.0413319,0.00499788,0.00499771,0.00499849,0.0,0.0,1.81329694,34.17081583,53.7036577,0.00072058,8.539e-05,0.00415616,0.00094251,0.0001691,0.00415122,17.70954169,6e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010068,0.00081703,0.00081703,0.00022262,0.00017441,0.00019587,4.809e-05,4.55e-06,9.6e-07,1.767e-05,1.81806164
"Process steam from light fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.0003117,0.00027788,4.871e-05,4.53e-05,5.092e-05,9.612e-05,8.734e-05,0.00010126,0.00011061,5.547e-05,0.09350306,0.09834333,0.0,0.00286808,0.00071716,0.00071637,0.00071973,0.0,0.0,0.09288363,1473.87965722,1.24374262,0.00211997,0.00044644,0.01065653,0.0026821,0.00094345,0.01029976,0.7640081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64e-06,2.034e-05,2.034e-05,1.007e-05,8.25e-06,8.55e-06,4.92e-06,1.31e-06,9.6e-07,2.45e-06,0.09295032
"Process steam from Light fuel oil 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00024091,0.00025829,6.623e-05,6.226e-05,6.648e-05,0.0001439,0.00013331,0.00014438,0.00014547,6.758e-05,0.10230053,0.10909929,0.0,0.00143903,0.00056996,0.00056921,0.00057245,0.0,1.187e-05,0.10155468,856.79591407,0.48801978,0.00158447,0.00025831,0.00848711,0.00209681,0.0005475,0.00881933,0.35695601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29e-06,1.862e-05,1.862e-05,1.15e-05,9.09e-06,1.104e-05,3.48e-06,6e-07,3.7e-07,1.44e-06,0.10163153
"Gasoline mix (regular) at refinery, production mix, at refinery, from crude oil and bio components, fuel supply, 10 ppm sulphur, 5.75 wt.% bio components",Product-as-a-Service,Energy carriers and technologies > Crude oil based fuels,0.0,0.0,0.00419316,0.00194859,0.00217906,0.00203118,0.00220216,0.0048912,0.00450581,0.00493773,0.00501404,0.00226048,0.81757102,1.0271512,0.0,0.05609521,0.02649688,0.02644299,0.02668023,0.0,0.01494852,0.79041391,19128.20680907,25.24638237,0.07865115,0.01288507,0.42117044,0.10420299,0.02730067,0.43798077,17.62224498,2e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012528,0.00047004,0.00047004,0.00029812,0.00023258,0.00029666,0.00033687,3.193e-05,7.07e-06,0.00012048,0.79204445
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00016097,9.325e-05,0.0001366,0.00012542,0.0001461,0.00029699,0.00026993,0.00031727,0.00036763,0.00017138,0.1083884,0.12122083,0.0,0.01761911,0.00195835,0.00195724,0.00196105,0.0,0.0,0.10666501,1033.24806979,0.97394813,0.00194588,0.00033161,0.01037722,0.00236291,0.00061107,0.01037134,0.62686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38e-06,2.002e-05,2.002e-05,2.139e-05,1.676e-05,2.091e-05,9.18e-06,1.29e-06,5.4e-07,3.6e-06,0.10672636
"Process steam from natural gas 90 %, consumption mix, at power plant, heat plant, MJ, 90 % efficiency",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,8.644e-05,8.335e-05,1.686e-05,1.553e-05,1.698e-05,3.614e-05,3.263e-05,3.64e-05,3.697e-05,1.735e-05,0.0820382,0.09508015,0.0,0.00045893,0.00037903,0.00037892,0.00037941,0.0,1.759e-05,0.08025337,509.57476195,0.12167154,0.00012498,1.908e-05,0.0006791,0.00016663,4.025e-05,0.00070962,0.05014243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86e-06,1.022e-05,1.022e-05,1.032e-05,8.25e-06,8.16e-06,1.97e-06,5.2e-07,3.9e-07,9.9e-07,0.08027912
"Electricity grid mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,2e-08,1e-08,0.0181261,0.00170031,0.00113827,0.00093629,0.0013864,0.00234622,0.00200074,0.00277579,0.00296743,0.00147671,0.74187902,0.79251782,0.0,0.10424984,0.08376827,0.08371421,0.08386845,0.0,0.00033014,0.7357294,386.72535386,51.60418752,0.01436799,0.0025058,0.07996649,0.01353143,0.00339379,0.06347561,20.81664623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.051e-05,0.0009012,0.0009012,3.776e-05,3.183e-05,3.754e-05,0.00093584,8.785e-05,2.041e-05,0.00029671,0.73702798
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,0.0,0.00050427,0.00032403,0.00011559,9.887e-05,0.0001321,0.00025774,0.00022202,0.00029306,0.00035984,0.00016023,0.32788745,0.36907585,0.0,0.00767476,0.00166727,0.00166309,0.00167481,0.0,0.0,0.32237837,1040.05436814,18.32969208,0.0011915,0.00020912,0.00652582,0.00134705,0.00035211,0.00601236,6.27088083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.207e-05,4.028e-05,4.028e-05,2.452e-05,1.989e-05,2.046e-05,7.114e-05,9.12e-06,2.56e-06,3.128e-05,0.32251349
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00109674,0.00047847,6.797e-05,5.851e-05,8.631e-05,0.00014587,0.00012421,0.00018869,0.00030928,0.00013442,0.10411144,0.11521925,0.0,0.00607904,0.00462163,0.00462051,0.00462461,0.0,0.0,0.10263896,1167.31603915,2.47538814,0.00337923,0.00062575,0.01764296,0.00406844,0.00114448,0.01765383,1.32847437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82e-06,6.319e-05,6.319e-05,1.948e-05,1.534e-05,1.882e-05,2.097e-05,2.38e-06,8.7e-07,7.66e-06,0.10275013
"Sodium hydroxide, production mix for PVC production, at plant, 100% NaOH",Raw Materials,Materials production > Inorganic chemicals,0.0,0.0,0.00698147,0.00361119,0.00546828,0.00501652,0.0054874,0.01390927,0.01270183,0.01395925,0.01407294,0.00556579,1.47862433,2.10388109,0.0,0.01961671,0.0048591,0.00484434,0.00489363,0.0,0.0,1.39187861,6.35111077,93.4793857,0.02302469,0.00308988,0.12812165,0.03063253,0.00644872,0.13504992,32.85525699,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.126e-05,0.00050567,0.00050567,0.00013875,0.00010812,0.00011809,0.0049097,0.00054506,0.00011498,0.00211701,1.3936928
"Oriented Strand Board, production mix, at plant, OSB III, 4,8% water content",Raw Materials,Systems > Construction,2e-08,1e-08,0.87413653,0.98083556,0.25025834,0.22854445,0.27082473,0.54687661,0.49217499,0.59606642,0.69852006,0.31927744,466.86818903,502.16923582,0.0,22.81112236,5.0920362,5.08786922,5.10239067,1.6e-07,0.0,463.96313636,1842568.14568332,5401.75435652,4.06565398,0.80736751,20.91810937,5.04690323,1.588645,20.77425645,2447.84892958,1.616e-05,9.42e-06,9.47e-06,9.46e-06,9.51e-06,9.57e-06,9.62e-06,9.37e-06,0.02214034,0.08027575,0.08027575,0.04257305,0.03508827,0.03880047,0.05307182,0.00752876,0.00308851,0.02308352,464.64994924
"Electricity Mix, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,0.0,2.046e-05,2.39e-05,4.89e-06,3.06e-06,1.131e-05,1.16e-05,7.07e-06,2.786e-05,7.86e-05,3.131e-05,0.02935255,0.03004714,0.0,0.0004288,0.00017556,0.0001744,0.00017856,0.0,0.0,0.02927019,68.03847078,0.31915428,7.832e-05,2.261e-05,0.00042322,0.00011485,5.147e-05,0.00043906,0.12573441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7e-07,1.42e-06,1.42e-06,5.6e-07,4.5e-07,5.5e-07,8.05e-06,7.1e-07,1.6e-07,2.82e-06,0.02928792
"Electricity grid mix 1kV-60kV, consumption mix, at consumer, AC, 1kV - 60kV",Product-as-a-Service,Energy carriers and technologies > Electricity,1.2e-07,6e-08,0.0018278,0.00086068,0.00054627,0.00050613,0.00057302,0.00116778,0.00108242,0.00121452,0.00125424,0.00059222,0.43468263,0.48327322,0.0,0.01976385,0.01198368,0.01197499,0.01200352,0.0,0.00017948,0.42831432,17248.57375212,55.1343196,0.00356513,0.00058877,0.01935781,0.00379577,0.00092791,0.01706082,18.84318467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919e-05,0.00010942,0.00010942,3.234e-05,2.749e-05,2.581e-05,0.00021267,2.441e-05,7.64e-06,8.17e-05,0.42874703
"Electricity Mix, consumption mix, at consumer, AC, 230V",Product-as-a-Service,Energy carriers and technologies > Electricity,1e-08,0.0,0.00052355,0.00033642,0.00012001,0.00010265,0.00013715,0.0002676,0.00023051,0.00030427,0.0003736,0.00016636,0.34042392,0.38318711,0.0,0.00796819,0.00173102,0.00172668,0.00173884,0.0,0.0,0.3347042,1079.81986045,19.03051047,0.00123705,0.00021711,0.00677533,0.00139855,0.00036557,0.00624223,6.51064201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.253e-05,4.182e-05,4.182e-05,2.545e-05,2.065e-05,2.124e-05,7.386e-05,9.47e-06,2.65e-06,3.248e-05,0.33484449
"Process steam from heavy fuel oil, consumption mix, at plant, heat plant, MJ",Product-as-a-Service,Energy carriers and technologies > Heat and steam,0.0,0.0,0.00041078,0.0002897,6.91e-05,5.943e-05,8.201e-05,0.0001528,0.00013084,0.00018101,0.00024071,0.00010651,0.10112131,0.1080963,0.0,0.00417653,0.00212209,0.00212112,0.00212403,0.0,0.0,0.10020395,1270.00759466,2.40717544,0.00108717,0.00019551,0.00580674,0.00121442,0.00031536,0.00557757,1.00258006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33e-06,2.539e-05,2.539e-05,1.087e-05,8.68e-06,1.001e-05,1.259e-05,1.92e-06,8e-07,5.37e-06,0.10026186
"Steel hot rolled section, production mix, at plant, blast furnace and electric arc furnace route,",Raw Materials,Materials production > Metals and semimetals,0.0,0.0,0.00332563,0.00202423,0.00025196,0.00021661,0.000325,0.00065156,0.0005578,0.00083905,0.00132659,0.000519,1.13438049,1.17282896,0.0,0.0241033,0.02080555,0.02074103,0.02089429,0.0,0.0,1.14373643,75711.952,1.25628562,0.02449699,0.00492333,0.13055923,0.03498477,0.00985745,0.14266315,1.27197069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021506,0.00052757,0.00052757,0.00049715,0.00038962,0.0005355,0.0033058,0.00035975,7.589e-05,0.00140124,1.17025944
"Nylon 6 granulate (PA 6), production mix, at plant",Raw Materials,Materials production > Plastics,0.0,0.0,0.03008936,0.02308047,0.01846592,0.01691804,0.01892556,0.04643283,0.0423061,0.04761499,0.0515684,0.02090663,9.17171428,11.67058802,0.0,0.95866971,0.17035822,0.17034111,0.17038533,0.0,0.0,9.09681073,498.89979461,247.12838745,0.11481488,0.01801296,0.61337568,0.14072588,0.03318947,0.63406983,96.5823704,1.6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036453,0.00291173,0.00291173,0.00080324,0.00063189,0.00072932,0.00074649,6.254e-05,1.305e-05,0.0002558,9.11629181
